time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-05-09T09:02:12.412Z,38.1497,-117.9384,10.3,0.8,ml,6,133.88,0.02,0.1469,nn,nn00838556,2022-05-09T20:27:33.961Z,"30 km SSE of Mina, Nevada",earthquake,,1.6,0.29,2,reviewed,nn,nn
2022-05-09T08:42:03.400Z,19.1916675567627,-155.493667602539,31.8400001525879,2.89,ml,49,68,,0.109999999,hv,hv73007062,2022-05-09T11:19:45.040Z,"2 km SW of Pāhala, Hawaii",earthquake,0.42,0.579999983,3.48,31,automatic,hv,hv
2022-05-09T08:39:02.740Z,34.1338333,-80.7171667,2.91,1.6,md,5,150,0.01911,0.28,se,se60150148,2022-05-09T16:23:19.796Z,"8 km ESE of Elgin, South Carolina",earthquake,5.66,2.63,0.021,5,reviewed,se,se
2022-05-09T08:34:38.050Z,37.5451667,-118.7805,5.75,0.86,md,12,148,0.05914,0.12,nc,nc73731146,2022-05-09T17:41:23.024Z,"9km WSW of Toms Place, CA",earthquake,0.4,31.61,0.095,9,reviewed,nc,nc
2022-05-09T08:33:07.547Z,34.5551,136.8917,329.08,5.2,mww,,25,0.801,0.75,us,us7000h82x,2022-05-09T14:27:15.286Z,"western Honshu, Japan",earthquake,7.3,5.2,0.098,10,reviewed,us,us
2022-05-09T08:22:00.840Z,46.850833333333334,-121.7575,2.21,0.8300000000000001,ml,15,100,0.02268,0.08,uw,uw61829682,2022-05-09T17:46:23.290Z,"23 km ENE of Ashford, Washington",earthquake,0.23,0.62,0.0773682249028711,5,reviewed,uw,uw
2022-05-09T08:17:35.864Z,65.6512,-145.017,2.3,2.5,ml,,,,0.74,ak,ak0225xh6ygv,2022-05-09T11:08:10.040Z,"13 km NW of Central, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-09T08:17:34.200Z,19.1891670227051,-155.468994140625,30.1900005340576,1.80999994,md,33,101,,0.180000007,hv,hv73007057,2022-05-09T08:20:57.790Z,"1 km SSE of Pāhala, Hawaii",earthquake,0.63,1.05999994,0.959999979,7,automatic,hv,hv
2022-05-09T08:10:18.872Z,-16.5677,41.4593,10,4.5,mb,,76,6.012,0.42,us,us7000h82r,2022-05-09T10:49:06.040Z,"169 km ESE of António Enes, Mozambique",earthquake,8.3,1.9,0.106,27,reviewed,us,us
2022-05-09T08:09:12.230Z,46.542833333333334,-119.08333333333333,12.82,1.09,ml,13,85,0.0543,0.12,uw,uw61829677,2022-05-09T17:37:26.100Z,"6 km WSW of Mesa, Washington",earthquake,0.3,0.62,0.1692051237891502,9,reviewed,uw,uw
2022-05-09T08:07:07.570Z,46.85333333333333,-121.7635,1.67,0.27,ml,10,95,0.02743,0.05,uw,uw61829672,2022-05-09T17:32:34.830Z,"22 km ENE of Ashford, Washington",earthquake,0.21,0.88,0.1246519215694396,4,reviewed,uw,uw
2022-05-09T08:05:43.930Z,19.2350006103516,-155.399337768555,32.8800010681152,2.22,ml,43,139,,0.140000001,hv,hv73007047,2022-05-09T08:11:14.600Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.61,0.829999983,0.26,3,automatic,hv,hv
2022-05-09T08:04:00.700Z,46.8515,-121.75683333333333,2.53,1.42,ml,16,101,0.0228,0.06,uw,uw61829667,2022-05-09T17:29:13.920Z,"23 km ENE of Ashford, Washington",earthquake,0.22,0.52,0.25351070135508325,6,reviewed,uw,uw
2022-05-09T08:02:54.930Z,19.5033340454102,-155.657669067383,-3.35999989509583,1.92999995,md,15,60,,0.360000014,hv,hv73007037,2022-05-09T08:08:26.670Z,"22 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.50999999,2,4,automatic,hv,hv
2022-05-09T07:56:05.680Z,19.484167098999,-155.440673828125,0.720000028610229,2.5,ml,43,48,,0.189999998,hv,hv73007032,2022-05-09T12:34:02.040Z,"22 km WNW of Volcano, Hawaii",earthquake,0.32,0.75999999,2.45,14,automatic,hv,hv
2022-05-09T07:52:56.550Z,33.7665,-116.0313333,2.31,1.34,ml,29,94,0.1163,0.17,ci,ci40254688,2022-05-09T15:47:43.200Z,"16km NE of Coachella, CA",earthquake,0.2,0.38,0.198,5,reviewed,ci,ci
2022-05-09T07:45:52.221Z,23.9668,122.5455,24.26,5,mww,,87,0.655,0.62,us,us7000h82m,2022-05-09T08:41:23.895Z,"72 km SW of Yonakuni, Japan",earthquake,5.4,4.8,0.098,10,reviewed,us,us
2022-05-09T07:42:24.120Z,46.54216666666667,-119.09366666666666,11.36,0.96,ml,7,115,0.05627,0.08,uw,uw61829657,2022-05-09T17:18:31.100Z,"7 km SE of Basin City, Washington",earthquake,0.43,1,0.2747173390471622,4,reviewed,uw,uw
2022-05-09T07:40:22.530Z,46.242333333333335,-122.6385,15.87,1.25,ml,43,50,0.2045,0.16,uw,uw61829652,2022-05-09T16:55:33.330Z,"21 km E of Castle Rock, Washington",earthquake,0.23,0.6,0.23044083187624098,13,reviewed,uw,uw
2022-05-09T07:39:07.100Z,38.8326683,-122.8178329,1.42,0.85,md,15,55,0.01107,0.02,nc,nc73731141,2022-05-09T09:20:15.942Z,"8km NW of The Geysers, CA",earthquake,0.24,0.61,,1,automatic,nc,nc
2022-05-09T07:28:33.700Z,38.8370018,-122.7910004,1.71,0.85,md,8,76,0.001496,0.01,nc,nc73731131,2022-05-09T08:28:10.649Z,"6km WNW of Cobb, CA",earthquake,0.44,1.32,,1,automatic,nc,nc
2022-05-09T07:25:15.066Z,-33.6257,-69.5543,141.73,4.7,mb,,40,0.531,0.39,us,us7000h82k,2022-05-09T18:57:29.040Z,"94 km E of Puente Alto, Chile",earthquake,6.4,4.7,0.045,153,reviewed,us,us
2022-05-09T07:20:26.990Z,63.1845,-144.4264,8.9,1.3,ml,,,,0.25,ak,ak0225xgm5cb,2022-05-09T07:33:57.731Z,"44 km NW of Mentasta Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-05-09T07:19:12.590Z,38.7798347,-122.7200012,1.63,1.3,md,20,78,0.01995,0.04,nc,nc73731126,2022-05-09T08:01:15.486Z,"2km WNW of Anderson Springs, CA",earthquake,0.3,0.54,0.09,6,automatic,nc,nc
2022-05-09T07:16:01.303Z,60.7866,-150.6489,57.4,2.1,ml,,,,0.34,ak,ak0225xgl4kx,2022-05-09T07:27:16.530Z,"15 km S of Point Possession, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-05-09T07:02:51.920Z,38.8330002,-122.8106689,2.07,1.17,md,11,94,0.009602,0.01,nc,nc73731121,2022-05-09T07:35:21.357Z,"8km W of Cobb, CA",earthquake,0.42,0.84,,1,automatic,nc,nc
2022-05-09T06:55:03.410Z,33.4955,-116.486,14.08,0.78,ml,27,62,0.07237,0.14,ci,ci40254680,2022-05-09T16:50:57.096Z,"19km ESE of Anza, CA",earthquake,0.21,0.42,0.122,12,reviewed,ci,ci
2022-05-09T06:52:10.700Z,18.6793,-64.3395,49,3.76,md,15,341,1.0136,0.4,pr,pr2022129000,2022-05-09T11:50:49.870Z,"61 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,6.62,9.63,0.05,8,reviewed,pr,pr
2022-05-09T06:38:38.320Z,46.9086667,-112.7415,15.67,1.1,ml,15,71,0.054,0.15,mb,mb80545369,2022-05-09T15:59:34.540Z,"6 km SW of Lincoln, Montana",earthquake,0.5,0.52,0.182,6,reviewed,mb,mb
2022-05-09T06:23:03.133Z,24.0222,122.5011,27.02,6.3,mww,,35,0.642,0.54,us,us7000h82f,2022-05-09T12:17:26.286Z,"70 km SW of Yonakuni, Japan",earthquake,5.5,1,0.075,17,reviewed,us,us
2022-05-09T06:15:59.130Z,19.2591667175293,-155.395172119141,32.1599998474121,2.11999989,md,40,129,,0.170000002,hv,hv73006967,2022-05-09T06:19:08.690Z,"10 km NE of Pāhala, Hawaii",earthquake,0.54,1.13,0.479999989,21,automatic,hv,hv
2022-05-09T06:09:12.590Z,19.2546672821045,-155.421997070312,30.5900001525879,1.98000002,md,41,119,,0.119999997,hv,hv73006962,2022-05-09T06:12:12.850Z,"8 km NE of Pāhala, Hawaii",earthquake,0.53,0.74000001,1.57000005,26,automatic,hv,hv
2022-05-09T05:59:29.510Z,19.2474994659424,-155.398834228516,31.3099994659424,1.77999997,md,24,151,,0.119999997,hv,hv73006957,2022-05-09T06:03:11.880Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.72,0.75999999,1.88,4,automatic,hv,hv
2022-05-09T05:37:34.031Z,61.8599,-150.8012,45.7,1.4,ml,,,,0.65,ak,ak0225xfixuj,2022-05-09T05:48:34.332Z,"34 km ESE of Skwentna, Alaska",earthquake,,1.8,,,automatic,ak,ak
2022-05-09T05:32:47.530Z,34.1668333,-80.7261667,3.08,3.29,md,19,63,0.03936,0.28,se,se60393731,2022-05-09T21:17:55.995Z,"6 km E of Elgin, South Carolina",earthquake,0.56,0.85,0.146,15,reviewed,se,se
2022-05-09T05:11:31.710Z,33.7658333,-116.0291667,2.04,1.57,ml,48,94,0.1151,0.17,ci,ci40254672,2022-05-09T16:36:44.180Z,"16km NE of Coachella, CA",earthquake,0.15,0.27,0.124,22,reviewed,ci,ci
2022-05-09T05:07:47.810Z,38.8581657,-122.7978363,1.48,1.25,md,16,159,0.003347,0.03,nc,nc73731111,2022-05-09T05:59:26.806Z,"8km WNW of Cobb, CA",earthquake,0.47,0.54,0.24,2,automatic,nc,nc
2022-05-09T05:06:43.516Z,-22.1273,-68.8277,122.57,4.4,mb,,45,0.861,0.6,us,us7000h826,2022-05-09T09:08:43.040Z,"37 km NNE of Calama, Chile",earthquake,4.6,5.6,0.117,21,reviewed,us,us
2022-05-09T05:05:25.453Z,63.808,-148.4656,65.3,1.4,ml,,,,1.37,ak,ak0225xfc2ha,2022-05-09T05:15:33.554Z,"23 km ENE of Denali Park, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-05-09T04:51:16.843Z,36.1047,-117.3564,0,0.1,ml,3,304.72,0.561,0.1052,nn,nn00838555,2022-05-09T20:21:16.184Z,"27 km SE of Darwin, California",earthquake,,0,1.07,2,reviewed,nn,nn
2022-05-09T04:41:27.775Z,62.3357,-147.8158,20.7,0.9,ml,,,,0.41,ak,ak0225xeycmh,2022-05-09T04:59:54.206Z,"55 km NW of Eureka Roadhouse, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-05-09T04:32:16.310Z,17.8741666666667,-66.8766666666667,13.74,2.71,md,9,245,,0.19,pr,pr71348013,2022-05-09T04:45:08.100Z,"11 km SSE of Guánica, Puerto Rico",earthquake,1.04,0.49,0.239169845768745,7,reviewed,pr,pr
2022-05-09T04:27:04.998Z,59.9226,-152.1629,79.9,1.5,ml,,,,0.53,ak,ak0225xevau8,2022-05-09T04:30:31.925Z,"24 km W of Happy Valley, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-05-09T04:13:49.615Z,37.2021,-114.8798,5.7,1.6,ml,5,231.36,0.246,0.1384,nn,nn00838553,2022-05-09T20:14:59.778Z,"31 km SE of Alamo, Nevada",earthquake,,14,0.16,2,reviewed,nn,nn
2022-05-09T04:04:52.770Z,46.805166666666665,-121.92066666666666,7.39,-0.08,md,13,156,0.04138,0.08,uw,uw61829632,2022-05-09T16:39:04.370Z,"9 km ENE of Ashford, Washington",earthquake,0.32,0.46,0.21835397419432567,13,reviewed,uw,uw
2022-05-09T04:04:25.984Z,-59.2657,-25.2297,10,4.5,mb,,92,9.874,0.75,us,us7000h81y,2022-05-09T04:42:27.040Z,"South Sandwich Islands region",earthquake,13.4,1,0.099,30,reviewed,us,us
2022-05-09T03:52:57.525Z,64.171,-150.3673,3.6,1.2,ml,,,,0.57,ak,ak0225xefc6x,2022-05-09T04:05:09.024Z,"58 km W of Clear, Alaska, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-05-09T03:50:28.759Z,65.0838,-149.3791,11.8,1,ml,,,,0.53,ak,ak0225xeeujb,2022-05-09T04:01:32.488Z,"7 km S of Minto, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-09T03:45:04.730Z,44.2765,-115.1935,6.57,1.99,ml,11,83,0.836,0.25,mb,mb80545329,2022-05-09T21:09:40.930Z,"21 km WNW of Stanley, Idaho",earthquake,0.65,1.75,0.102,12,reviewed,mb,mb
2022-05-09T03:41:01.540Z,44.284,-115.19,9.55,2.14,ml,10,85,0.832,0.23,mb,mb80545324,2022-05-09T21:18:00.560Z,"21 km WNW of Stanley, Idaho",earthquake,0.58,1.3,0.101,11,reviewed,mb,mb
2022-05-09T03:39:51.461Z,69.6496,-143.7365,15.5,2.4,ml,,,,0.81,ak,ak0225xecjey,2022-05-09T03:53:34.130Z,"53 km S of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-09T03:35:14.330Z,38.8248329,-122.8041687,2.36,0.44,md,15,64,0.004831,0.02,nc,nc73731086,2022-05-09T04:23:16.300Z,"7km NW of The Geysers, CA",earthquake,0.27,0.66,0.23,2,automatic,nc,nc
2022-05-09T03:33:57.360Z,44.2821667,-115.2103333,3.56,2.55,ml,20,67,0.847,0.28,mb,mb80545314,2022-05-09T19:45:54.410Z,"22 km WNW of Stanley, Idaho",earthquake,0.57,2.14,0.093,18,reviewed,mb,mb
2022-05-09T03:24:38.486Z,62.3243,-147.8291,18.7,1.1,ml,,,,0.53,ak,ak0225xe99of,2022-05-09T03:38:01.312Z,"55 km NW of Eureka Roadhouse, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-09T03:20:02.145Z,-38.591,-68.9773,10,4.5,mb,,74,2.179,0.82,us,us7000h81q,2022-05-09T18:36:15.938Z,"31 km SSW of Añelo, Argentina",earthquake,6,1.7,0.113,23,reviewed,us,us
2022-05-09T03:08:53.810Z,46.748666666666665,-121.9285,2,0.32,ml,14,200,0.01173,0.11,uw,uw61829622,2022-05-09T16:30:27.220Z,"7 km E of Ashford, Washington",earthquake,0.37,0.74,0.07362050443995322,4,reviewed,uw,uw
2022-05-09T02:48:07.860Z,36.2053333,-117.9083333,5.07,1.16,ml,15,105,0.09768,0.1,ci,ci40254664,2022-05-09T15:41:47.902Z,"12km SE of Olancha, CA",earthquake,0.2,0.8,0.219,5,reviewed,ci,ci
2022-05-09T02:47:08.140Z,33.3576667,-116.3388333,12.3,1.02,ml,31,118,0.02491,0.22,ci,ci40254656,2022-05-09T16:23:28.989Z,"12km NNE of Borrego Springs, CA",earthquake,0.33,0.71,0.138,13,reviewed,ci,ci
2022-05-09T02:30:22.740Z,38.7981682,-122.7553329,3.74,0.85,md,11,201,0.00421,0.03,nc,nc73731076,2022-05-09T03:31:13.000Z,"2km N of The Geysers, CA",earthquake,0.42,0.74,,2,automatic,nc,nc
2022-05-09T02:26:38.380Z,47.79516666666667,-122.87666666666667,22.69,0.2,ml,6,200,0.02912,0.13,uw,uw61829612,2022-05-09T17:11:24.260Z,"3 km S of Quilcene, Washington",earthquake,1.03,0.87,0.11885652501611846,2,reviewed,uw,uw
2022-05-09T02:20:41.789Z,58.8431,-153.6894,9.2,1.4,ml,,,,0.28,ak,ak0225xdn0h1,2022-05-09T02:23:43.997Z,"91 km SE of Kokhanok, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-05-09T02:08:49.940Z,19.2128333333333,-155.388666666667,31.93,3.35,ml,50,158,,0.11,hv,hv73006792,2022-05-09T13:05:13.947Z,"9 km E of Pāhala, Hawaii",earthquake,0.56,0.67,0.142933858600525,40,reviewed,hv,hv
2022-05-09T01:50:26.170Z,17.9975,-66.9968333333333,12.03,2.62,md,6,138,,0.08,pr,pr71348003,2022-05-09T05:56:07.830Z,"5 km ENE of La Parguera, Puerto Rico",earthquake,1.61,1.05,0.085340566209444,4,reviewed,pr,pr
2022-05-09T01:48:15.440Z,38.8463326,-122.8144989,1.21,1.08,md,12,53,0.01081,0.01,nc,nc73731056,2022-05-09T03:04:12.857Z,"8km WNW of Cobb, CA",earthquake,0.25,0.56,0.14,2,automatic,nc,nc
2022-05-09T01:33:09.210Z,46.22266666666667,-122.17366666666666,5.47,-0.44,md,5,183,0.01373,0.09,uw,uw61829607,2022-05-09T17:07:36.300Z,"38 km SSE of Morton, Washington",earthquake,0.76,0.81,0.1592044750548237,2,reviewed,uw,uw
2022-05-09T01:03:05.770Z,46.2035,-122.18666666666667,6.22,0.42,ml,17,67,0.004724,0.13,uw,uw61829592,2022-05-09T16:20:59.860Z,"38 km NNE of Amboy, Washington",earthquake,0.5,0.47,0.1137787587754987,10,reviewed,uw,uw
2022-05-09T01:01:52.880Z,38.7596664,-122.7186661,0.93,0.94,md,8,115,0.005211,0.02,nc,nc73731046,2022-05-09T01:57:13.441Z,"3km SW of Anderson Springs, CA",earthquake,0.35,0.58,0.14,3,automatic,nc,nc
2022-05-09T01:01:30.990Z,46.2005,-122.17016666666666,5.09,0.86,ml,20,86,0.01358,0.14,uw,uw61829587,2022-05-09T16:13:53.070Z,"38 km NNE of Amboy, Washington",earthquake,0.49,0.33,0.06971974338198272,11,reviewed,uw,uw
2022-05-09T00:55:05.110Z,19.1205005645752,-155.457992553711,30.2600002288818,1.83000004,md,28,195,,0.140000001,hv,hv73006722,2022-05-09T00:58:08.240Z,"9 km SSE of Pāhala, Hawaii",earthquake,0.72,0.819999993,0.159999996,5,automatic,hv,hv
2022-05-09T00:51:38.110Z,19.4855003356934,-155.438003540039,5.82000017166138,1.74000001,md,17,69,,0.170000002,hv,hv73006707,2022-05-09T00:54:53.180Z,"21 km WNW of Volcano, Hawaii",earthquake,0.47,1.26999998,0.579999983,3,automatic,hv,hv
2022-05-09T00:32:19.950Z,18.0171666666667,-66.8286666666667,16.58,2.16,md,14,144,,0.1,pr,pr71347993,2022-05-09T02:42:46.964Z,"2 km NNW of Indios, Puerto Rico",earthquake,0.42,0.46,0.154472913920223,8,reviewed,pr,pr
2022-05-09T00:27:50.532Z,58.2483,-154.2515,71.5,1.8,ml,,,,0.87,ak,ak0225xchnxp,2022-05-09T00:30:07.933Z,"76 km N of Karluk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-05-09T00:16:48.810Z,35.75,-117.5388333,10.18,1.32,ml,13,159,0.08111,0.13,ci,ci40254648,2022-05-09T15:35:19.747Z,"12km W of Searles Valley, CA",earthquake,0.33,0.58,0.273,4,reviewed,ci,ci
2022-05-09T00:05:53.090Z,18.0023333333333,-67.1288333333333,5.26,2.34,md,8,208,,0.24,pr,pr71347983,2022-05-09T01:08:33.330Z,"5 km ESE of Boquerón, Puerto Rico",earthquake,0.83,0.59,0.128975590161334,5,reviewed,pr,pr
2022-05-08T23:50:31.550Z,35.0835,-95.5155,7.09,2.22,ml,79,56,0.1241756325,0.2,ok,ok2022izwc,2022-05-09T12:21:33.785Z,"13 km WSW of Quinton, Oklahoma",earthquake,,0.4,0.26,12,reviewed,ok,ok
2022-05-08T23:50:10.969Z,70.4291,-14.9882,10,4.4,mb,,61,6.196,0.59,us,us7000h81a,2022-05-09T01:40:28.040Z,"237 km WSW of Olonkinbyen, Svalbard and Jan Mayen",earthquake,8.7,1.8,0.095,32,reviewed,us,us
2022-05-08T23:41:08.308Z,60.5476,-151.9857,79.9,1.4,ml,,,,0.38,ak,ak0225w2q7kf,2022-05-09T00:06:55.367Z,"37 km WSW of Salamatof, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-05-08T23:38:12.464Z,63.1853,-149.5201,11.8,1.4,ml,,,,0.5,ak,ak0225w2pkaj,2022-05-08T23:54:16.390Z,"36 km SW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-05-08T23:33:15.282Z,70.421,-15.2106,10,5.4,mww,,32,6.157,0.67,us,us7000h816,2022-05-09T01:36:37.018Z,"246 km WSW of Olonkinbyen, Svalbard and Jan Mayen",earthquake,5.4,1.8,0.035,79,reviewed,us,us
2022-05-08T23:23:23.072Z,62.4923,-149.3425,45.4,1.2,ml,,,,0.82,ak,ak0225w2mddk,2022-05-08T23:41:24.431Z,"39 km E of Chase, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-05-08T23:13:43.360Z,36.023,-117.8168333,1.78,1.35,ml,18,53,0.04094,0.1,ci,ci40254640,2022-05-09T16:59:31.747Z,"12km ESE of Coso Junction, CA",earthquake,0.14,0.13,0.176,9,reviewed,ci,ci
2022-05-08T23:07:22.630Z,17.992,-66.9976666666667,12.9,2.09,md,4,160,,0.05,pr,pr71347973,2022-05-08T23:47:07.710Z,"5 km ENE of La Parguera, Puerto Rico",earthquake,2.38,0.63,0.0202015392818184,3,reviewed,pr,pr
2022-05-08T23:03:45.940Z,-12.1981,121.9111,10,4.9,mb,,73,3.353,0.67,us,us7000h813,2022-05-08T23:22:57.040Z,"290 km SW of Kupang, Indonesia",earthquake,4.4,1.9,0.161,12,reviewed,us,us
2022-05-08T23:00:57.617Z,56.8091,-157.8294,96,2.8,ml,,,,0.65,ak,ak0225w2hijb,2022-05-09T01:29:22.040Z,"Alaska Peninsula",earthquake,,1,,,automatic,ak,ak
2022-05-08T22:54:52.338Z,61.4365,-149.9023,32.6,1.2,ml,,,,0.57,ak,ak0225w27n81,2022-05-08T23:08:11.564Z,"Southern Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-08T22:52:55.490Z,38.8375015,-122.8748322,1.72,0.39,md,9,148,0.005452,0.04,nc,nc73731001,2022-05-09T00:49:13.041Z,"12km WNW of The Geysers, CA",earthquake,0.76,0.94,,1,automatic,nc,nc
2022-05-08T21:53:22.555Z,61.9863,-147.1556,35.1,2.1,ml,,,,0.68,ak,ak0225w1lxki,2022-05-08T22:04:39.492Z,"5 km N of Eureka Roadhouse, Alaska",earthquake,,1,,,automatic,ak,ak
2022-05-08T21:51:41.236Z,1.7585,127.1726,56.26,5.5,mww,,36,0.999,0.74,us,us7000h803,2022-05-08T23:55:09.048Z,"93 km W of Tobelo, Indonesia",earthquake,6.3,5.9,0.073,18,reviewed,us,us
2022-05-08T21:29:37.399Z,36.77033333,-97.84166667,7.22,1.23,ml,30,81,0.082783755,0.22,ok,ok2022izrl,2022-05-09T19:21:24.847Z,"7 km NW of Jefferson, Oklahoma",earthquake,,0.6,0.2,5,reviewed,ok,ok
2022-05-08T21:19:45.830Z,63.1311,-151.4102,0,2.3,ml,,,,0.79,ak,ak0225w1ep17,2022-05-08T21:35:18.716Z,"48 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-05-08T21:18:45.970Z,44.7411667,-111.1138333,11.45,0.2,md,11,70,0.05525,0.14,uu,uu60496342,2022-05-09T16:37:52.630Z,"6 km ESE of Hebgen Lake Estates, Montana",earthquake,0.65,1.48,0.33,6,reviewed,uu,uu
2022-05-08T21:14:02.072Z,70.4205,-15.0897,10,5.1,mww,,39,6.174,0.88,us,us7000h7zy,2022-05-08T21:47:21.040Z,"241 km WSW of Olonkinbyen, Svalbard and Jan Mayen",earthquake,7.9,1.8,0.093,11,reviewed,us,us
2022-05-08T20:58:41.350Z,33.7026667,-116.7425,14.92,1.05,ml,28,46,0.02509,0.16,ci,ci40254632,2022-05-09T13:01:45.127Z,"5km SSW of Idyllwild, CA",earthquake,0.28,0.41,0.237,30,reviewed,ci,ci
2022-05-08T20:43:36.670Z,19.1280002593994,-155.480163574219,30.4200000762939,1.85000002,md,18,223,,0.140000001,hv,hv73006572,2022-05-08T20:46:42.990Z,"8 km S of Pāhala, Hawaii",earthquake,1.05,1.26999998,1.85000002,4,automatic,hv,hv
2022-05-08T20:32:05.242Z,60.1504,-139.4721,0,1.6,ml,,,,0.45,ak,ak0225w0vymk,2022-05-08T20:34:48.094Z,"Southern Yukon Territory, Canada",earthquake,,0.3,,,automatic,ak,ak
2022-05-08T20:25:36.930Z,44.3603333,-115.1956667,9.22,2.33,ml,11,82,0.83,0.2,mb,mb80545294,2022-05-09T21:01:22.330Z,"25 km NW of Stanley, Idaho",earthquake,0.58,1.12,0.196,13,reviewed,mb,mb
2022-05-08T20:10:19.010Z,39.2871667,-111.9196667,4.04,2.31,ml,15,61,0.202,0.14,uu,uu60496297,2022-05-09T13:37:15.431Z,"8 km NW of Fayette, Utah",earthquake,0.36,4.4,0.181,13,reviewed,uu,uu
2022-05-08T19:44:02.105Z,63.4032,-145.0379,0,1,ml,,,,1.11,ak,ak0225w0d3dd,2022-05-08T19:53:07.556Z,"33 km SSW of Dry Creek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-05-08T19:43:16.241Z,-35.1989,-15.3,10,4.7,mb,,89,20.985,0.54,us,us7000h7zp,2022-05-08T20:50:25.040Z,"Tristan da Cunha region",earthquake,11.1,1.7,0.12,21,reviewed,us,us
2022-05-08T19:41:35.979Z,6.9858,93.9969,54.27,4.7,mb,,164,4.802,0.84,us,us7000h7zj,2022-05-08T20:43:50.040Z,"189 km NW of Sabang, Indonesia",earthquake,4.6,8.9,0.12,21,reviewed,us,us
2022-05-08T19:38:20.395Z,59.991,-139.6909,4.2,1.4,ml,,,,0.9,ak,ak0225w0buuu,2022-05-08T19:50:09.270Z,"49 km N of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-05-08T19:36:02.050Z,38.7874985,-122.7441635,2.18,0.36,md,8,173,0.01787,0.02,nc,nc73730936,2022-05-08T21:40:10.885Z,"2km NE of The Geysers, CA",earthquake,0.62,1.01,0.02,2,automatic,nc,nc
2022-05-08T19:21:45.110Z,19.3640003204346,-155.509674072266,21.7600002288818,1.89999998,md,33,58,,0.189999998,hv,hv73006522,2022-05-08T19:24:48.270Z,"18 km N of Pāhala, Hawaii",earthquake,0.77,1.12,0.600000024,15,automatic,hv,hv
2022-05-08T19:20:08.158Z,62.9123,-148.3553,9.9,1.4,ml,,,,1,ak,ak0225w07yn5,2022-05-08T19:44:24.089Z,"61 km SSE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-05-08T19:14:33.100Z,38.8154984,-122.8221664,3.6,0.75,md,14,52,0.008593,0.01,nc,nc73730931,2022-05-08T20:47:22.556Z,"7km NW of The Geysers, CA",earthquake,0.32,1.13,0.11,2,automatic,nc,nc
2022-05-08T19:05:19.720Z,34.1046667,-117.5748333,10.52,1.34,ml,54,47,0.03429,0.15,ci,ci40254624,2022-05-09T16:22:59.356Z,"2km SSE of Rancho Cucamonga, CA",earthquake,0.17,0.26,0.15,29,reviewed,ci,ci
2022-05-08T18:55:35.739Z,61.1378,-151.8153,70.2,1.1,ml,,,,0.3,ak,ak0225vzu38l,2022-05-08T18:58:13.642Z,"37 km WNW of Tyonek, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-05-08T18:50:50.590Z,38.8333321,-122.81633,1.75,1.53,md,27,47,0.01106,0.03,nc,nc73730921,2022-05-08T20:21:15.395Z,"8km NW of The Geysers, CA",earthquake,0.18,0.31,0.13,6,automatic,nc,nc
2022-05-08T18:50:06.487Z,58.2202,-154.0943,78.3,2,ml,,,,0.45,ak,ak0225vzsyeg,2022-05-08T18:53:33.183Z,"72 km WNW of Aleneva, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-05-08T18:45:35.440Z,38.8448334,-122.8171692,1.43,0.86,md,13,70,0.01093,0.02,nc,nc73730916,2022-05-08T19:28:15.080Z,"8km WNW of Cobb, CA",earthquake,0.26,0.83,,1,automatic,nc,nc
2022-05-08T18:36:09.204Z,38.7229,141.8107,64.97,4.4,mb,,99,2.142,1.11,us,us7000h7z6,2022-05-08T20:17:13.040Z,"39 km SSE of Ōfunato, Japan",earthquake,6.4,9.1,0.126,18,reviewed,us,us
